content_key,level_code,headword,reading,ruby,romaji_ko,pos,conj_type,transitivity,meaning_ko,meaning_ko_alt,example_ja,example_ko,audio_file,source,verify,note
jlpt.n3.vocab.0001,N3,性格,せいかく,{性格|せい|かく},세에카쿠,noun,-,-,성격,기질,{兄|あに}とわたしは{性格|せいかく}が{全|まった}く{違|ちが}います。,형과 저는 성격이 완전히 달라요.,jlpt.n3.vocab.0001.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「自分と家族」 자기소개에서 경험·성격을 곁들여 말하기 / ②빈도 zipf 4.77 / 내용어 919위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0363,N3,申し込む,もうしこむ,{申|もう}し{込|こ}む,모오시코무,verb,g1,vt,신청하다,-,サークルに{申|もう}し{込|こ}むメールを{書|か}きました。,동아리에 신청하는 메일을 썼어요.,jlpt.n3.vocab.0363.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 자기 사정을 설명하며 문의 메일 쓰기 / ②빈도 zipf 3.88 / 내용어 6006위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0364,N3,登録,とうろく,{登録|とう|ろく},토오로쿠,noun,suru_noun,vt,등록,-,サイトに{登録|とうろく}してから{使|つか}ってください。,사이트에 등록하고 나서 써 주세요.,jlpt.n3.vocab.0364.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 이용 방법의 설명을 이해하기 / ②빈도 zipf 5.20 / 내용어 261위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0365,N3,済ませる,すませる,{済|す}ませる,스마세루,verb,g2,vt,끝내다,마치다,{手続|てつづ}きは{午前中|ごぜんちゅう}に{済|す}ませておきます。,수속은 오전 중에 끝내 둘게요.,jlpt.n3.vocab.0365.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 절차의 진행 상황을 전달하기 / ②빈도 zipf 3.41 / 순위표 밖; Tanos교차: N3 일치
jlpt.n3.vocab.0366,N3,預ける,あずける,{預|あず}ける,아즈케루,verb,g2,vt,맡기다,예치하다,{荷物|にもつ}は{受付|うけつけ}に{預|あず}けられます。,짐은 접수처에 맡길 수 있어요.,jlpt.n3.vocab.0366.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 시설 이용법의 설명을 듣고 이해하기 / ②빈도 zipf 4.07 / 내용어 4335위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0367,N3,許可,きょか,{許可|きょ|か},쿄카,noun,suru_noun,vt,허가,-,ここで{写真|しゃしん}を{撮|と}るには{許可|きょか}がいります。,여기서 사진을 찍으려면 허가가 필요해요.,jlpt.n3.vocab.0367.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 시설 이용 규칙을 묻고 이해하기 / ②빈도 zipf 4.64 / 내용어 1324위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0368,N3,禁止,きんし,{禁止|きん|し},킨시,noun,suru_noun,vt,금지,-,この{建物|たてもの}の{中|なか}では{喫煙|きつ|えん}が{禁止|きんし}されています。,이 건물 안에서는 흡연이 금지되어 있습니다.,jlpt.n3.vocab.0368.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 게시된 규칙을 읽고 이해하기 / ②빈도 zipf 4.80 / 내용어 853위(모집단 80726); Tanos교차: N3 일치; 예문 교정 2026-07-25 — 「금연이 금지가 아니라 의무」 이중부정으로 혼란 + 자연스러운 형(~が禁止されている) 미노출 → 표준형으로(대표님 지시)
jlpt.n3.vocab.0369,N3,許す,ゆるす,{許|ゆる}す,유루스,verb,g1,vt,허락하다,용서하다,{一度|いちど}だけなら{変更|へんこう}を{許|ゆる}してもらえました。,한 번만이라면 변경을 허락받을 수 있었어요.,jlpt.n3.vocab.0369.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 예약 조건을 확인하고 변경을 의뢰하기 / ②빈도 zipf 4.93 / 내용어 625위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0370,N3,依頼,いらい,{依頼|い|らい},이라이,noun,suru_noun,vt,의뢰,요청,{録音|ろく|おん}の{依頼|いらい}を{知|し}り{合|あ}いにしました。,녹음 의뢰를 아는 사람에게 했어요.,jlpt.n3.vocab.0370.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 수순을 설명하고 협력을 의뢰하기 / ②빈도 zipf 4.71 / 내용어 1082위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0371,N3,配る,くばる,{配|くば}る,쿠바루,verb,g1,vt,나눠 주다,배포하다,{資料|しりょう}は{会場|かいじょう}で{配|くば}る{予定|よてい}です。,자료는 행사장에서 나눠 줄 예정이에요.,jlpt.n3.vocab.0371.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 행사 진행 세부를 확인하고 지시하기 / ②빈도 zipf 4.18 / 내용어 3603위(모집단 80726); Tanos교차: N2 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0372,N3,あらかじめ,あらかじめ,あらかじめ,아라카지메,adv,-,-,미리,사전에,あらかじめ{予約|よやく}しておいたほうがいいです。,미리 예약해 두는 편이 좋아요.,jlpt.n3.vocab.0372.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 준비 사항을 조언하고 전달하기 / ②빈도 zipf 4.02 / 내용어 4729위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0373,N3,対応,たいおう,{対応|たい|おう},타이오오,noun,suru_noun,vi,대응,응대,{担当者|たん|とう|しゃ}の{対応|たいおう}がとても{早|はや}かったです。,담당자 대응이 아주 빨랐어요.,jlpt.n3.vocab.0373.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 응대 태도를 리뷰에 쓰기 / ②빈도 zipf 5.24 / 내용어 222위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0374,N3,受付,うけつけ,{受付|うけ|つけ},우케츠케,noun,suru_noun,vt,접수,접수처,{受付|うけつけ}で{名前|なまえ}を{言|い}ってください。,접수처에서 이름을 말해 주세요.,jlpt.n3.vocab.0374.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 창구 절차의 지시를 이해하기 / ②빈도 zipf 4.59 / 내용어 1486위(모집단 80726); Tanos교차: N4 분류 — 우리 N4 400 미수록 잔여분을 N3으로 흡수
jlpt.n3.vocab.0375,N3,窓口,まどぐち,{窓口|まど|ぐち},마도구치,noun,-,-,창구,-,{大学|だいがく}の{窓口|まどぐち}で{確|たし}かめてきました。,대학 창구에서 확인하고 왔어요.,jlpt.n3.vocab.0375.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 창구에서 지적을 듣고 이유를 묻기 / ②빈도 zipf 4.04 / 내용어 4546위(모집단 80726); Tanos교차: N2 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0376,N3,改めて,あらためて,{改|あらた}めて,아라타메테,adv,-,-,다시,새삼,{改|あらた}めてご{連絡|れんらく}させていただきます。,다시 연락드리겠습니다.,jlpt.n3.vocab.0376.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 문의 뒤 후속 연락을 예고하기 / ②빈도 zipf 4.53 / 내용어 1722위(모집단 80726); Tanos교차: N2 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0377,N3,必ずしも,かならずしも,{必|かなら}ずしも,카나라즈시모,adv,-,-,반드시 ~인 것은 아니다,꼭 ~하지는,{高|たか}い ものが{必|かなら}ずしも いいとは{限|かぎ}りません。,비싼 것이 반드시 좋다고는 할 수 없어요.,jlpt.n3.vocab.0377.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 비교 정보를 근거와 함께 전달하기 / ②빈도 zipf 4.09 / 순위표 밖; Tanos교차: N3 일치
jlpt.n3.vocab.0378,N3,可能,かのう,{可能|か|のう},카노오,na_adj,na_adj,-,가능함,-,ネットからの{変更|へんこう}も{可能|かのう}だそうです。,인터넷으로 변경하는 것도 가능하대요.,jlpt.n3.vocab.0378.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 이용 조건을 확인하고 전달하기 / ②빈도 zipf 5.56 / 내용어 73위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0379,N3,情報,じょうほう,{情報|じょう|ほう},조오호오,noun,-,-,정보,-,{必要|ひつよう}な{情報|じょうほう}を{探|さが}し{出|だ}しました。,필요한 정보를 찾아냈어요.,jlpt.n3.vocab.0379.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 긴 글에서 필요한 정보를 찾아내기 / ②빈도 zipf 5.61 / 내용어 66위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0380,N3,不要,ふよう,{不要|ふ|よう},후요오,na_adj,na_adj,-,불필요함,필요 없음,{予約|よやく}は{不要|ふよう}だと{書|か}いてありました。,예약은 불필요하다고 쓰여 있었어요.,jlpt.n3.vocab.0380.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 안내문에서 필요한 조건을 찾아내기 / ②빈도 zipf 4.44 / 내용어 2103위(모집단 80726); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n3.vocab.0381,N3,有効,ゆうこう,{有効|ゆう|こう},유우코오,na_adj,na_adj,-,유효함,-,この チケットは{三日間|みっ|か|かん}{有効|ゆうこう}です。,이 티켓은 사흘간 유효해요.,jlpt.n3.vocab.0381.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 이용 조건의 상세를 확인하고 전달하기 / ②빈도 zipf 4.54 / 내용어 1666위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0382,N3,記録,きろく,{記録|き|ろく},키로쿠,noun,suru_noun,vt,기록,-,{会議|かいぎ}の{記録|きろく}を{残|のこ}しておきました。,회의 기록을 남겨 뒀어요.,jlpt.n3.vocab.0382.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 회의 의제와 사실을 확인하기 / ②빈도 zipf 5.03 / 내용어 452위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0383,N3,表示,ひょうじ,{表示|ひょう|じ},효오지,noun,suru_noun,vt,표시,-,エコマークの{表示|ひょうじ}の{意味|いみ}を{調|しら}べました。,에코 마크 표시의 의미를 찾아봤어요.,jlpt.n3.vocab.0383.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 환경 표시 설명을 읽고 주요 정보 이해하기 / ②빈도 zipf 5.03 / 내용어 451위(모집단 80726); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n3.vocab.0384,N3,ややこしい,ややこしい,ややこしい,야야코시이,i_adj,i_adj,-,까다롭다,복잡하다,{手続|てつづ}きが ややこしくて{時間|じかん}がかかりました。,절차가 까다로워서 시간이 걸렸어요.,jlpt.n3.vocab.0384.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 절차의 번거로움을 설명하고 상담하기 / ②빈도 zipf 3.68 / 내용어 8172위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0385,N3,提供,ていきょう,{提供|てい|きょう},테에쿄오,noun,suru_noun,vt,제공,-,サービスの{提供|ていきょう}をお{願|ねが}いできますか。,서비스 제공을 부탁드릴 수 있을까요?,jlpt.n3.vocab.0385.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 사정을 설명하고 서비스 제공을 의뢰하기 / ②빈도 zipf 5.00 / 내용어 496위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0386,N3,利用,りよう,{利用|り|よう},리요오,noun,suru_noun,vt,이용,-,{施設|し|せつ}の{利用|りよう}{方法|ほうほう}の{説明|せつめい}を{聞|き}きました。,시설 이용 방법 설명을 들었어요.,jlpt.n3.vocab.0386.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 스태프의 시설 이용법 설명을 듣고 이해하기 / ②빈도 zipf 5.34 / 내용어 157위(모집단 80726); Tanos교차: N4 분류 — 우리 N4 400 미수록 잔여분을 N3으로 흡수
jlpt.n3.vocab.0387,N3,使用,しよう,{使用|し|よう},시요오,noun,suru_noun,vt,사용,-,この{部屋|へや}は{使用|しよう}できない{時間|じかん}があります。,이 방은 사용할 수 없는 시간이 있어요.,jlpt.n3.vocab.0387.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 이용 규칙 안내를 이해하기 / ②빈도 zipf 5.46 / 내용어 105위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0388,N3,保存,ほぞん,{保存|ほ|ぞん},호존,noun,suru_noun,vt,보존,저장,{書|か}いたものは かならず{保存|ほぞん}しておきましょう。,쓴 것은 반드시 저장해 둡시다.,jlpt.n3.vocab.0388.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 기기 조작 지시를 주고받기 / ②빈도 zipf 4.75 / 내용어 975위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0389,N3,検索,けんさく,{検索|けん|さく},켄사쿠,noun,suru_noun,vt,검색,-,サイトで{検索|けんさく}すれば すぐ{見|み}つかります。,사이트에서 검색하면 금방 찾을 수 있어요.,jlpt.n3.vocab.0389.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 필요한 정보를 찾아내는 방법을 전하기 / ②빈도 zipf 5.07 / 내용어 393위(모집단 80726); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n3.vocab.0390,N3,問い合わせる,といあわせる,{問|と}い{合|あ}わせる,토이아와세루,verb,g2,vt,문의하다,알아보다,{詳|くわ}しいことは{会社|かいしゃ}に{問|と}い{合|あ}わせてみます。,자세한 건 회사에 문의해 볼게요.,jlpt.n3.vocab.0390.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 상세 정보를 얻기 위해 문의 메일 쓰기 / ②빈도 zipf 2.71 / 내용어 26666위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0391,N3,求める,もとめる,{求|もと}める,모토메루,verb,g2,vt,요구하다,구하다,{説明|せつめい}を{求|もと}めましたが{答|こた}えてもらえませんでした。,설명을 요구했지만 답을 못 받았어요.,jlpt.n3.vocab.0391.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 문제 상황을 설명하고 대응을 요구하기 / ②빈도 zipf 5.16 / 내용어 299위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0392,N3,受け取る,うけとる,{受|う}け{取|と}る,우케토루,verb,g1,vt,받다,수령하다,{請求|せい|きゅう}を{受|う}け{取|と}ってすぐ{相談|そうだん}しました。,청구서를 받고 바로 상담했어요.,jlpt.n3.vocab.0392.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 받은 청구 내용을 설명하고 상담하기 / ②빈도 zipf 4.62 / 내용어 1392위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0393,N3,扱う,あつかう,{扱|あつか}う,아츠카우,verb,g1,vt,다루다,취급하다,この{店|みせ}では{中古品|ちゅう|こ|ひん}も{扱|あつか}っています。,이 가게에서는 중고품도 취급하고 있어요.,jlpt.n3.vocab.0393.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 매매 사이트의 정보를 이해하기 / ②빈도 zipf 4.75 / 내용어 991위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0394,N3,含む,ふくむ,{含|ふく}む,후쿠무,verb,g1,vt,포함하다,-,この{料金|りょうきん}は{食事|しょくじ}を{含|ふく}んでいます。,이 요금은 식사를 포함하고 있어요.,jlpt.n3.vocab.0394.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 요금 조건을 확인하고 전달하기 / ②빈도 zipf 5.07 / 내용어 397위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0395,N3,除く,のぞく,{除|のぞ}く,노조쿠,verb,g1,vt,제외하다,없애다,{月曜日|げつ|よう|び}を{除|のぞ}いて{毎日|まいにち}{開|あ}いています。,월요일을 빼고 매일 열려 있어요.,jlpt.n3.vocab.0395.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 영업 안내를 읽고 정보를 전달하기 / ②빈도 zipf 4.60 / 내용어 1459위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0396,N3,従う,したがう,{従|したが}う,시타가우,verb,g1,vi,따르다,준수하다,{係|かかり}の{人|ひと}の{指示|し|じ}に{従|したが}ってください。,담당자의 지시에 따라 주세요.,jlpt.n3.vocab.0396.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「情報交換·問い合わせ·依頼」 시설의 지시를 이해하고 전달하기 / ②빈도 zipf 4.73 / 내용어 1044위(모집단 80726); Tanos교차: N3 일치
